"dataset","representation","method","k","run_id","fit_seed","silhouette_seed","n_used","p_used","nstart","iter_max","algorithm","silhouette_sample_n","silhouette","davies_bouldin","calinski_harabasz","adjusted_rand_index","normalized_mutual_information","clustering_accuracy","purity","total_withinss","iterations","ifault","runtime_sec"
"breast_tissue","original","kmeans",6,7,40219324,50219324,106,9,30,100,"Hartigan-Wong",106,0.317369679087754,0.885087069926655,78.8968887364918,0.286201695158742,0.506694541551457,0.481132075471698,0.537735849056604,191.108135366711,2,0,0
"breast_tissue","sparsified","kmeans",6,7,40219324,50219324,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,2,0,0
"breast_tissue","original","kmeans",6,8,40219325,50219325,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,3,0,0.0100000000000477
"breast_tissue","sparsified","kmeans",6,8,40219325,50219325,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,4,0,0
"breast_tissue","original","kmeans",6,9,40219326,50219326,106,9,30,100,"Hartigan-Wong",106,0.399829007628479,0.844976784519031,81.0727917428667,0.309400070335959,0.55424438784505,0.509433962264151,0.584905660377358,186.993944404765,3,0,0.0199999999999818
"breast_tissue","sparsified","kmeans",6,9,40219326,50219326,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.00999999999999091
"breast_tissue","original","kmeans",6,10,40219327,50219327,106,9,30,100,"Hartigan-Wong",106,0.317369679087754,0.885087069926655,78.8968887364918,0.286201695158742,0.506694541551457,0.481132075471698,0.537735849056604,191.108135366711,3,0,0
"breast_tissue","sparsified","kmeans",6,10,40219327,50219327,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.00999999999999091
"breast_tissue","original","kmeans",6,11,40219328,50219328,106,9,30,100,"Hartigan-Wong",106,0.399829007628479,0.844976784519031,81.0727917428667,0.309400070335959,0.554244387845049,0.509433962264151,0.584905660377358,186.993944404765,2,0,0
"breast_tissue","sparsified","kmeans",6,11,40219328,50219328,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.00999999999999091
"breast_tissue","original","kmeans",6,12,40219329,50219329,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,3,0,0.00999999999999091
"breast_tissue","sparsified","kmeans",6,12,40219329,50219329,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0199999999999818
"breast_tissue","original","kmeans",6,13,40219330,50219330,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,3,0,0
"breast_tissue","sparsified","kmeans",6,13,40219330,50219330,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0
"breast_tissue","original","kmeans",6,14,40219331,50219331,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,3,0,0.0200000000000387
"breast_tissue","sparsified","kmeans",6,14,40219331,50219331,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0100000000000477
"breast_tissue","original","kmeans",6,15,40219332,50219332,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,2,0,0.0100000000000477
"breast_tissue","sparsified","kmeans",6,15,40219332,50219332,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0200000000000387
"breast_tissue","original","kmeans",6,16,40219333,50219333,106,9,30,100,"Hartigan-Wong",106,0.399829007628479,0.844976784519031,81.0727917428667,0.309400070335959,0.55424438784505,0.509433962264151,0.584905660377358,186.993944404765,3,0,0
"breast_tissue","sparsified","kmeans",6,16,40219333,50219333,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0199999999999818
"breast_tissue","original","kmeans",6,17,40219334,50219334,106,9,30,100,"Hartigan-Wong",106,0.413581868061714,0.830576042228012,81.0708196734015,0.297092865894652,0.566162681638399,0.509433962264151,0.584905660377358,186.997592985524,3,0,0.0199999999999818
"breast_tissue","sparsified","kmeans",6,17,40219334,50219334,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0199999999999818
"breast_tissue","original","kmeans",6,18,40219335,50219335,106,9,30,100,"Hartigan-Wong",106,0.399829007628479,0.844976784519031,81.0727917428667,0.309400070335959,0.55424438784505,0.509433962264151,0.584905660377358,186.993944404765,3,0,0.00999999999999091
"breast_tissue","sparsified","kmeans",6,18,40219335,50219335,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0
"breast_tissue","original","kmeans",6,19,40219336,50219336,106,9,30,100,"Hartigan-Wong",106,0.317369679087754,0.885087069926655,78.8968887364918,0.286201695158742,0.506694541551457,0.481132075471698,0.537735849056604,191.108135366711,4,0,0.00999999999999091
"breast_tissue","sparsified","kmeans",6,19,40219336,50219336,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,2,0,0.00999999999999091
"breast_tissue","original","kmeans",6,20,40219337,50219337,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,2,0,0.00999999999999091
"breast_tissue","sparsified","kmeans",6,20,40219337,50219337,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,2,0,0
"breast_tissue","original","kmeans",6,21,40219338,50219338,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,3,0,0
"breast_tissue","sparsified","kmeans",6,21,40219338,50219338,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,2,0,0
"breast_tissue","original","kmeans",6,22,40219339,50219339,106,9,30,100,"Hartigan-Wong",106,0.317369679087754,0.885087069926655,78.8968887364919,0.286201695158742,0.506694541551457,0.481132075471698,0.537735849056604,191.108135366711,3,0,0.00999999999999091
"breast_tissue","sparsified","kmeans",6,22,40219339,50219339,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0200000000000387
"breast_tissue","original","kmeans",6,23,40219340,50219340,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,3,0,0.0199999999999818
"breast_tissue","sparsified","kmeans",6,23,40219340,50219340,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0199999999999818
"breast_tissue","original","kmeans",6,24,40219341,50219341,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,2,0,0
"breast_tissue","sparsified","kmeans",6,24,40219341,50219341,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.00999999999999091
"breast_tissue","original","kmeans",6,25,40219342,50219342,106,9,30,100,"Hartigan-Wong",106,0.317369679087754,0.885087069926655,78.8968887364918,0.286201695158742,0.506694541551457,0.481132075471698,0.537735849056604,191.108135366711,3,0,0.00999999999999091
"breast_tissue","sparsified","kmeans",6,25,40219342,50219342,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0199999999999818
"breast_tissue","original","kmeans",6,26,40219343,50219343,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,2,0,0.0199999999999818
"breast_tissue","sparsified","kmeans",6,26,40219343,50219343,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0100000000000477
"breast_tissue","original","kmeans",6,27,40219344,50219344,106,9,30,100,"Hartigan-Wong",106,0.399829007628479,0.844976784519031,81.0727917428667,0.309400070335959,0.55424438784505,0.509433962264151,0.584905660377358,186.993944404765,3,0,0.0100000000000477
"breast_tissue","sparsified","kmeans",6,27,40219344,50219344,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0
"breast_tissue","original","kmeans",6,28,40219345,50219345,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,2,0,0.0199999999999818
"breast_tissue","sparsified","kmeans",6,28,40219345,50219345,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.0199999999999818
"breast_tissue","original","kmeans",6,29,40219346,50219346,106,9,30,100,"Hartigan-Wong",106,0.401301235065037,0.869104461817519,81.1312590558139,0.285080124199285,0.527645775761126,0.481132075471698,0.556603773584906,186.885837044402,2,0,0
"breast_tissue","sparsified","kmeans",6,29,40219346,50219346,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.00999999999999091
"breast_tissue","original","kmeans",6,30,40219347,50219347,106,9,30,100,"Hartigan-Wong",106,0.413581868061714,0.830576042228012,81.0708196734015,0.297092865894652,0.566162681638399,0.509433962264151,0.584905660377358,186.997592985524,2,0,0
"breast_tissue","sparsified","kmeans",6,30,40219347,50219347,106,36,30,100,"Hartigan-Wong",106,0.200332908641517,1.65878204024842,16.9674240727929,0.360852644896783,0.504223002635815,0.528301886792453,0.584905660377358,2045.04376207374,3,0,0.00999999999999091
"hcv","original","kmeans",5,1,30917218,40917218,615,13,30,100,"Hartigan-Wong",615,0.191516268296014,1.64876385537586,98.4537648752433,0.0747605010033684,0.161832251271524,0.40650406504065,0.900813008130081,4850.51499667731,3,0,0.0400000000000205
"hcv","sparsified","kmeans",5,1,30917218,40917218,615,46,30,100,"Hartigan-Wong",615,0.0473066040428205,3.2177633299952,28.1912605097843,0.0853219616485838,0.187648529360128,0.396747967479675,0.897560975609756,23837.4008120152,4,0,0.200000000000045
"hcv","original","kmeans",5,2,30917219,40917219,615,13,30,100,"Hartigan-Wong",615,0.19090281372459,1.64551303740015,98.2714951608716,0.0670242185350035,0.156944824013255,0.409756097560976,0.895934959349593,4854.04052489747,3,0,0.0500000000000114
"hcv","sparsified","kmeans",5,2,30917219,40917219,615,46,30,100,"Hartigan-Wong",615,0.0465284036054682,3.1502197954276,28.2089405182957,0.0855615985073407,0.183507153543916,0.396747967479675,0.897560975609756,23835.0686338283,4,0,0.230000000000018
"hcv","original","kmeans",5,3,30917220,40917220,615,13,30,100,"Hartigan-Wong",615,0.267688873490355,1.45275402856263,99.3123483262078,0.149557876976259,0.229597391238267,0.547967479674797,0.895934959349593,4833.97660238298,3,0,0.0400000000000205
"hcv","sparsified","kmeans",5,3,30917220,40917220,615,46,30,100,"Hartigan-Wong",615,0.0491801350200663,3.07544955531263,28.1616980341138,0.0977278376910793,0.186756498913341,0.416260162601626,0.897560975609756,23841.3014317324,4,0,0.189999999999998
"hcv","original","kmeans",5,4,30917221,40917221,615,13,30,100,"Hartigan-Wong",615,0.192925332278016,1.64961051015326,98.4713960376111,0.0729991872892534,0.154353043349067,0.403252032520325,0.899186991869919,4850.17423984676,3,0,0.0500000000000114
"hcv","sparsified","kmeans",5,4,30917221,40917221,615,46,30,100,"Hartigan-Wong",615,0.039905119892135,3.62150019263482,28.059076830623,0.0548770168570402,0.170515522794917,0.330081300813008,0.899186991869919,23854.8516951074,6,0,0.170000000000016
"hcv","original","kmeans",5,5,30917222,40917222,615,13,30,100,"Hartigan-Wong",615,0.187107976365534,1.84317306751057,95.6598711777144,0.0769976366821954,0.191462314793084,0.417886178861789,0.902439024390244,4905.12424197822,4,0,0.0300000000000296
"hcv","sparsified","kmeans",5,5,30917222,40917222,615,46,30,100,"Hartigan-Wong",615,0.0403004937570043,3.64120025368179,28.0527991281564,0.0539610549996093,0.170336596608716,0.32520325203252,0.899186991869919,23855.6811126628,5,0,0.199999999999989
"hcv","original","kmeans",5,6,30917223,40917223,615,13,30,100,"Hartigan-Wong",615,0.267212972000846,1.43121890629482,100.014802495243,0.149419962147257,0.24103676848722,0.55609756097561,0.900813008130081,4820.52928371569,5,0,0.0500000000000114
"hcv","sparsified","kmeans",5,6,30917223,40917223,615,46,30,100,"Hartigan-Wong",615,0.0403004937570043,3.64120025368179,28.0527991281564,0.0539610549996093,0.170336596608716,0.32520325203252,0.899186991869919,23855.6811126628,7,0,0.180000000000007
"hcv","original","kmeans",5,7,30917224,40917224,615,13,30,100,"Hartigan-Wong",615,0.192925332278016,1.64961051015326,98.4713960376111,0.0729991872892534,0.154353043349067,0.403252032520325,0.899186991869919,4850.17423984676,3,0,0.0499999999999545
"hcv","sparsified","kmeans",5,7,30917224,40917224,615,46,30,100,"Hartigan-Wong",615,0.047070642028338,3.13759608596419,28.1893676087666,0.0825686470794472,0.178764678813155,0.390243902439024,0.897560975609756,23837.6505325204,4,0,0.180000000000007
"hcv","original","kmeans",5,8,30917225,40917225,615,13,30,100,"Hartigan-Wong",615,0.249224316574791,1.44941786886763,97.1952797320061,0.0870917713402715,0.161415425372671,0.482926829268293,0.892682926829268,4874.96199890706,4,0,0.0500000000000114
"hcv","sparsified","kmeans",5,8,30917225,40917225,615,46,30,100,"Hartigan-Wong",615,0.0401039427951728,3.62830142281834,28.061771912918,0.054299871285679,0.170301357381977,0.326829268292683,0.899186991869919,23854.4956353069,5,0,0.220000000000027
"hcv","original","kmeans",5,9,30917226,40917226,615,13,30,100,"Hartigan-Wong",615,0.190554765915977,1.83708390437082,95.9245355663696,0.0752594231564268,0.173693968488781,0.409756097560976,0.902439024390244,4899.8984630276,4,0,0.0699999999999932
"hcv","sparsified","kmeans",5,9,30917226,40917226,615,46,30,100,"Hartigan-Wong",615,0.047666680589094,3.27115495653699,28.1698646962999,0.0810045391153053,0.186772365806311,0.390243902439024,0.895934959349593,23840.2237541952,4,0,0.21999999999997
"hcv","original","kmeans",5,10,30917227,40917227,615,13,30,100,"Hartigan-Wong",615,0.191516268296014,1.64876385537586,98.4537648752433,0.0747605010033684,0.161832251271524,0.40650406504065,0.900813008130081,4850.51499667731,3,0,0.0500000000000114
"hcv","sparsified","kmeans",5,10,30917227,40917227,615,46,30,100,"Hartigan-Wong",615,0.0466902222650585,3.15348445292536,28.1467829958225,0.0839223484252818,0.179494547348917,0.391869918699187,0.897560975609756,23843.2698804253,4,0,0.180000000000007
"hcv","original","kmeans",5,11,30917228,40917228,615,13,30,100,"Hartigan-Wong",615,0.19037356514592,1.92109903734756,94.2511645168835,0.0845411112577627,0.182802465386456,0.404878048780488,0.899186991869919,4933.12768101125,3,0,0.0500000000000114
"hcv","sparsified","kmeans",5,11,30917228,40917228,615,46,30,100,"Hartigan-Wong",615,0.0401039427951728,3.62830142281834,28.061771912918,0.054299871285679,0.170301357381977,0.326829268292683,0.899186991869919,23854.4956353069,4,0,0.240000000000009
"hcv","original","kmeans",5,12,30917229,40917229,615,13,30,100,"Hartigan-Wong",615,0.249224316574791,1.44941786886763,97.1952797320061,0.0870917713402715,0.161415425372671,0.482926829268293,0.892682926829268,4874.96199890706,4,0,0.0300000000000296
"hcv","sparsified","kmeans",5,12,30917229,40917229,615,46,30,100,"Hartigan-Wong",615,0.0468833056113237,3.14426104978181,28.2181894038452,0.0843605104606643,0.18765568027771,0.39349593495935,0.897560975609756,23833.8487908087,5,0,0.189999999999998
"hcv","original","kmeans",5,13,30917230,40917230,615,13,30,100,"Hartigan-Wong",615,0.267688873490355,1.45275402856263,99.3123483262078,0.149557876976259,0.229597391238267,0.547967479674797,0.895934959349593,4833.97660238298,4,0,0.0500000000000114
"hcv","sparsified","kmeans",5,13,30917230,40917230,615,46,30,100,"Hartigan-Wong",615,0.0401039427951728,3.62830142281834,28.061771912918,0.054299871285679,0.170301357381977,0.326829268292683,0.899186991869919,23854.4956353069,5,0,0.170000000000016
"hcv","original","kmeans",5,14,30917231,40917231,615,13,30,100,"Hartigan-Wong",615,0.267688873490355,1.45275402856263,99.3123483262078,0.149557876976259,0.229597391238267,0.547967479674797,0.895934959349593,4833.97660238298,3,0,0.0500000000000114
"hcv","sparsified","kmeans",5,14,30917231,40917231,615,46,30,100,"Hartigan-Wong",615,0.0401039427951728,3.62830142281834,28.061771912918,0.054299871285679,0.170301357381977,0.326829268292683,0.899186991869919,23854.4956353069,4,0,0.110000000000014
"hcv","original","kmeans",5,15,30917232,40917232,615,13,30,100,"Hartigan-Wong",615,0.264360783797866,1.46475334222286,94.9929743670731,0.170734549254177,0.245528938048291,0.554471544715447,0.902439024390244,4918.34163419365,3,0,0.0300000000000296
"hcv","sparsified","kmeans",5,15,30917232,40917232,615,46,30,100,"Hartigan-Wong",615,0.0476255953525232,3.27388277233983,28.1702174730558,0.0803942816727039,0.186428440390267,0.388617886178862,0.895934959349593,23840.1772037627,4,0,0.100000000000023
"hcv","original","kmeans",5,16,30917233,40917233,615,13,30,100,"Hartigan-Wong",615,0.263967516244899,1.45091050432455,97.224900024786,0.125083349931511,0.188047507194703,0.539837398373984,0.891056910569106,4874.38377141879,3,0,0.0399999999999636
"hcv","sparsified","kmeans",5,16,30917233,40917233,615,46,30,100,"Hartigan-Wong",615,0.0400706937174355,3.62764653864948,28.0612633680967,0.0547767115553237,0.170606612381971,0.330081300813008,0.899186991869919,23854.5628207044,6,0,0.129999999999995
"hcv","original","kmeans",5,17,30917234,40917234,615,13,30,100,"Hartigan-Wong",615,0.186222422811899,1.92328159728694,94.0873879708124,0.0811269626136467,0.182774693506219,0.40650406504065,0.899186991869919,4936.40412843857,3,0,0.0299999999999727
"hcv","sparsified","kmeans",5,17,30917234,40917234,615,46,30,100,"Hartigan-Wong",615,0.0475653188693608,3.26987005008667,28.1695071019172,0.0805134212898699,0.186443491011328,0.390243902439024,0.895934959349593,23840.2709405203,4,0,0.110000000000014
"hcv","original","kmeans",5,18,30917235,40917235,615,13,30,100,"Hartigan-Wong",615,0.192925332278016,1.64961051015326,98.4713960376111,0.0729991872892534,0.154353043349067,0.403252032520325,0.899186991869919,4850.17423984676,3,0,0.0199999999999818
"hcv","sparsified","kmeans",5,18,30917235,40917235,615,46,30,100,"Hartigan-Wong",615,0.0491434402749797,3.06547117773621,28.1646692510634,0.0999984459184359,0.187897214028425,0.414634146341463,0.897560975609756,23840.9093369244,4,0,0.100000000000023
"hcv","original","kmeans",5,19,30917236,40917236,615,13,30,100,"Hartigan-Wong",615,0.194192764262647,1.64228866910546,98.4438893545324,0.0676768324343652,0.140686883817177,0.4,0.895934959349593,4850.70588142622,3,0,0.0299999999999727
"hcv","sparsified","kmeans",5,19,30917236,40917236,615,46,30,100,"Hartigan-Wong",615,0.047070642028338,3.13759608596419,28.1893676087666,0.0825686470794472,0.178764678813155,0.390243902439024,0.897560975609756,23837.6505325204,5,0,0.100000000000023
"hcv","original","kmeans",5,20,30917237,40917237,615,13,30,100,"Hartigan-Wong",615,0.192925332278016,1.64961051015326,98.4713960376111,0.0729991872892534,0.154353043349067,0.403252032520325,0.899186991869919,4850.17423984676,3,0,0.0299999999999727
"hcv","sparsified","kmeans",5,20,30917237,40917237,615,46,30,100,"Hartigan-Wong",615,0.0403809520971646,3.63595835000515,28.0613427859292,0.0537032489350561,0.169955270028049,0.32520325203252,0.899186991869919,23854.5523285487,5,0,0.1099999999999
"hcv","original","kmeans",5,21,30917238,40917238,615,13,30,100,"Hartigan-Wong",615,0.191516268296014,1.64876385537586,98.4537648752433,0.0747605010033684,0.161832251271524,0.40650406504065,0.900813008130081,4850.51499667731,4,0,0.0300000000000864
"hcv","sparsified","kmeans",5,21,30917238,40917238,615,46,30,100,"Hartigan-Wong",615,0.0401039427951728,3.62830142281834,28.061771912918,0.054299871285679,0.170301357381977,0.326829268292683,0.899186991869919,23854.4956353069,5,0,0.120000000000005
"hcv","original","kmeans",5,22,30917239,40917239,615,13,30,100,"Hartigan-Wong",615,0.192925332278016,1.64961051015326,98.4713960376111,0.0729991872892534,0.154353043349067,0.403252032520325,0.899186991869919,4850.17423984676,3,0,0.0299999999999727
"hcv","sparsified","kmeans",5,22,30917239,40917239,615,46,30,100,"Hartigan-Wong",615,0.0475375042749394,3.27193738778057,28.1642016868891,0.0792822226768109,0.177349498895706,0.385365853658537,0.895934959349593,23840.9710378866,4,0,0.0900000000000318
"hcv","original","kmeans",5,23,30917240,40917240,615,13,30,100,"Hartigan-Wong",615,0.190554765915977,1.83708390437082,95.9245355663696,0.0752594231564268,0.173693968488781,0.409756097560976,0.902439024390244,4899.8984630276,4,0,0.0199999999999818
"hcv","sparsified","kmeans",5,23,30917240,40917240,615,46,30,100,"Hartigan-Wong",615,0.047070642028338,3.13759608596419,28.1893676087666,0.0825686470794472,0.178764678813155,0.390243902439024,0.897560975609756,23837.6505325204,5,0,0.110000000000014
"hcv","original","kmeans",5,24,30917241,40917241,615,13,30,100,"Hartigan-Wong",615,0.191516268296014,1.64876385537586,98.4537648752433,0.0747605010033684,0.161832251271524,0.40650406504065,0.900813008130081,4850.51499667731,4,0,0.0299999999999727
"hcv","sparsified","kmeans",5,24,30917241,40917241,615,46,30,100,"Hartigan-Wong",615,0.0484064237978734,3.263821758444,28.1447700298664,0.0789261862123523,0.177731193426802,0.386991869918699,0.895934959349593,23843.53557143,4,0,0.110000000000014
"hcv","original","kmeans",5,25,30917242,40917242,615,13,30,100,"Hartigan-Wong",615,0.191516268296014,1.64876385537586,98.4537648752433,0.0747605010033684,0.161832251271524,0.40650406504065,0.900813008130081,4850.51499667731,3,0,0.0199999999999818
"hcv","sparsified","kmeans",5,25,30917242,40917242,615,46,30,100,"Hartigan-Wong",615,0.0468833056113237,3.14426104978181,28.2181894038452,0.0843605104606643,0.18765568027771,0.39349593495935,0.897560975609756,23833.8487908087,5,0,0.110000000000014
"hcv","original","kmeans",5,26,30917243,40917243,615,13,30,100,"Hartigan-Wong",615,0.194192764262647,1.64228866910546,98.4438893545324,0.0676768324343652,0.140686883817177,0.4,0.895934959349593,4850.70588142622,3,0,0.0299999999999727
